,canDelete,devicesDistance,frequency,id,origin,signal,sitesDistance,ssid,state,type,from.device.attributes.series,from.device.identification.authorized,from.device.identification.category,from.device.identification.displayName,from.device.identification.id,from.device.identification.model,from.device.identification.name,from.device.identification.role,from.device.identification.type,from.device.overview.antenna.gain,from.device.overview.antenna.name,from.device.overview.channelWidth,from.device.status,from.interface.identification.description,from.interface.identification.displayName,from.interface.identification.name,from.interface.identification.type,from.interface.statistics.airTimeScore,from.interface.statistics.downlinkCapacity,from.interface.statistics.downlinkUtilization,from.interface.statistics.linkScore,from.interface.statistics.linkScoreHint,from.interface.statistics.rxRate,from.interface.statistics.score,from.interface.statistics.scoreMax,from.interface.statistics.signalChain0,from.interface.statistics.signalChain1,from.interface.statistics.signalLocal,from.interface.statistics.signalRemote,from.interface.statistics.signalRemoteChain0,from.interface.statistics.signalRemoteChain1,from.interface.statistics.theoreticalDownlinkCapacity,from.interface.statistics.theoreticalMaxDownlinkCapacity,from.interface.statistics.theoreticalMaxUplinkCapacity,from.interface.statistics.theoreticalUplinkCapacity,from.interface.statistics.txRate,from.interface.statistics.uplinkCapacity,from.interface.statistics.uplinkUtilization,from.interface.status.enabled,from.interface.status.plugged,from.interface.status.status,from.site.identification.id,from.site.identification.name,from.site.identification.status,from.site.identification.type,to.device.attributes.series,to.device.identification.authorized,to.device.identification.category,to.device.identification.displayName,to.device.identification.id,to.device.identification.model,to.device.identification.name,to.device.identification.role,to.device.identification.type,to.device.overview.antenna.gain,to.device.overview.antenna.name,to.device.overview.channelWidth,to.device.status,to.interface.identification.description,to.interface.identification.displayName,to.interface.identification.name,to.interface.identification.type,to.interface.statistics.airTimeScore,to.interface.statistics.downlinkCapacity,to.interface.statistics.downlinkUtilization,to.interface.statistics.linkScore,to.interface.statistics.linkScoreHint,to.interface.statistics.rxRate,to.interface.statistics.score,to.interface.statistics.scoreMax,to.interface.statistics.signalChain0,to.interface.statistics.signalChain1,to.interface.statistics.signalLocal,to.interface.statistics.signalRemote,to.interface.statistics.signalRemoteChain0,to.interface.statistics.signalRemoteChain1,to.interface.statistics.theoreticalDownlinkCapacity,to.interface.statistics.theoreticalMaxDownlinkCapacity,to.interface.statistics.theoreticalMaxUplinkCapacity,to.interface.statistics.theoreticalUplinkCapacity,to.interface.statistics.txRate,to.interface.statistics.uplinkCapacity,to.interface.statistics.uplinkUtilization,to.interface.status.enabled,to.interface.status.plugged,to.interface.status.status,to.site.identification.id,to.site.identification.name,to.site.identification.status,to.site.identification.type,to.device.overview.antenna,to.site,from.device.overview.antenna,to.device.attributes,from.device.attributes,from.site
1358,False,6433.0,,e4d6209d-058e-475d-8b93-080a09eaac00,manual,,,,active,ethernet,,True,,vlan 300 sw1-vail2,e6d488bc-9a19-42d8-a667-2baa1917696c,UNKNOWN,vlan 300 sw1-vail2,switch,blackBox,,,,active,port5,port5,eth5,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,LTU,True,wireless,VailSangredeCristoNorthwest,8000cb95-5c5d-4cdf-bf94-b6cf2e51b165,LTU-Rocket,VailSangredeCristoNorthwest,ap,airFiber,,,,active,Data Port,Data Port (data),data,eth,1.0,1000000000.0,0.003652608,0.885,This link is fine.,66669936.0,0.438,1.0,,,-52.0,-54.0,,,,,,,3652608.0,1000000000.0,0.066669936,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,,,,,,
1359,False,,,8d240415-bedb-4dab-af5d-aa48183088b3,manual,,,,active,ethernet,,True,,vlan 300 sw0-vail2,5fa0b167-7b7f-4c0a-af1c-26c03d6635bf,UNKNOWN,vlan 300 sw0-vail2,switch,blackBox,,,,active,port20,port20,eth20,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,,True,,mw1-vail2,2ee1d87d-8d85-4b47-b524-2bf886addb9d,UNKNOWN,mw1-vail2,router,blackBox,,,,active,eth1,eth1,eth0,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,,,,,,
1360,False,3600.0,,78e983bd-b1a8-4c6c-9717-5cd1f5d7547c,manual,,,,active,ethernet,,True,,CerroChato sw0,a8bb8bc4-f8f4-4b8c-b2cc-76db6ab061fe,UNKNOWN,CerroChato sw0,switch,blackBox,,,,active,port6,port6,eth6,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,16f916d7-a8d8-4139-a18a-12ddb8f7c2bc,CerroChato,active,site,AC,True,wireless,CerroChato5South,24253c02-f328-400a-b21e-c3b1c5b01a12,RP-5AC-Gen2,CerroChato5South,ap,airMax,,,,active,,eth0,eth0,eth,1.0,1000000000.0,0.001118848,0.933367,This link is great.,16095176.0,0.874818,1.0,,,,,,,,,,,1118848.0,1000000000.0,0.016095176,True,True,active,16f916d7-a8d8-4139-a18a-12ddb8f7c2bc,CerroChato,active,site,,,,,,
1361,False,,,47fe191c-abc4-3715-91fa-e896a48cf3a1,unms,,,,active,ethernet,AC,True,wireless,camino-oriente-1330,096711e8-d5df-4c93-a5c0-74fb12b72bb5,LBE-5AC-Gen2,camino-oriente-1330,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00014136,0.776,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",19024.0,0.329,1.0,-70.0,-62.0,-61.0,-65.0,-65.0,-80.0,,,,,14136.0,100000000.0,0.00019024,True,True,active,5042ed7e-162b-4607-b7ef-b9ea77cec873,camino-oriente-1330,active,endpoint,,True,wireless,camino-oriente-1330-router,dfa70b9b-58fa-43cf-947f-6da2d4903999,ACB-ISP,camino-oriente-1330-router,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.0002556,,,13680.0,,,,,,,,,,,,,25560.0,100000000.0,0.0001368,True,True,active,5042ed7e-162b-4607-b7ef-b9ea77cec873,camino-oriente-1330,active,endpoint,,,,,,
1362,False,11550.0,,f3686562-8be5-46f3-a4cb-e7e3e33e924a,manual,,,,active,ethernet,,True,,SpiritRidgeSW0,259f273d-456c-474d-b155-510c8f1eeff0,UNKNOWN,SpiritRidgeSW0,switch,blackBox,,,,active,Port1,Port1,eth0,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,AC,True,wireless,SpiritRidge5,06d15a3f-ef48-43cc-8cb6-ef45b8875630,R5AC-PRISM,SpiritRidge5,ap,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00528864,0.928935,This link is great.,12265976.0,0.8165,1.0,,,,,,,,,,,528864.0,100000000.0,0.12265976,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,,,,,,
1363,False,,,afcb0b77-ac47-35c8-aaa2-0308d529302a,unms,,,,active,ethernet,AC,True,wireless,cerro-alto-road-1037,c021a489-a7b6-4e27-900b-b4250fcf223b,PBE-5AC-Gen2,cerro-alto-road-1037,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,4.616e-05,0.999,This link is great.,14904.0,1.0,1.0,-43.0,-47.0,-42.0,-49.0,-51.0,-54.0,,,,,4616.0,100000000.0,0.00014904,True,True,active,6febe6a8-dc2a-4dde-947c-a821e626d3fa,cerro-alto-road-1037,active,endpoint,,True,wireless,cerro-alto-road-1037ac,63766a7e-d8d1-4758-b21d-ec2546c332b5,ACB-ISP,cerro-alto-road-1037ac,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,3.2e-05,,,2512.0,,,,,,,,,,,,,3200.0,100000000.0,2.512e-05,True,True,active,6febe6a8-dc2a-4dde-947c-a821e626d3fa,cerro-alto-road-1037,active,endpoint,,,,,,
1364,False,2550.0,,a4e38ff7-6bb3-443a-a47c-f09fbecd7960,manual,,,,active,ethernet,,True,,TortugaSW0,46136ef5-1c49-424a-a1d7-43c84ab18e12,UNKNOWN,TortugaSW0,switch,blackBox,,,,active,Port2,Port2,eth1,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,0bf68aed-69a4-45fb-8e6f-acd5f8b8e931,Tortuga,active,site,AC,True,wireless,TortugaSE5,ecc47f01-225d-4f15-af58-8505289f1ba0,R5AC-PRISM,TortugaSE5,ap,airMax,,,,active,,eth0,eth0,eth,1.0,1000000000.0,0.001894624,0.939226,This link is great.,39008800.0,0.964455,1.0,,,,,,,,,,,1894624.0,1000000000.0,0.0390088,True,True,active,0bf68aed-69a4-45fb-8e6f-acd5f8b8e931,Tortuga,active,site,,,,,,
1365,False,150.0,,845b8d5b-91ac-33b5-bc4a-f72d16130ddc,unms,,,,active,ethernet,,True,wired,mountain-top-erx,2c8d0b28-4588-4fe9-bc36-76e6c59b3f59,ER-X-SFP,mountain-top-erx,router,erouter,,,,active,Local,Local (eth1),eth1,eth,,1000000000.0,6.208e-06,,,29256.0,,,,,,,,,,,,,6208.0,1000000000.0,2.9256e-05,True,True,active,f8214a3b-68fe-4bfc-ac6e-a86f21ae0c6d,mountain-top,active,endpoint,AC,True,wireless,home2cabin,140c3cdc-78e7-44cf-8472-f8f804c223b5,Loco5AC,home2cabin,ap,airMax,,,,active,,eth0,eth0,eth,,1000000000.0,2.9664e-05,0.84,This link is fine.,3856.0,,,-68.0,-69.0,-65.0,-60.0,-61.0,-65.0,,,,,29664.0,1000000000.0,3.856e-06,True,True,active,f8214a3b-68fe-4bfc-ac6e-a86f21ae0c6d,mountain-top,active,endpoint,,,,,,
1366,False,,,05cf4132-20a0-3dc4-ba3e-b582b9b148ad,unms,,,,active,ethernet,AC,True,wireless,cole-lane-1347,084f60c6-b227-4006-9794-652918fb9c97,LBE-5AC-Gen2,cole-lane-1347,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.0436516,0.991,This link is great.,117656.0,0.976,1.0,-45.0,-50.0,-44.0,-49.0,-56.0,-50.0,,,,,4365160.0,100000000.0,0.00117656,True,True,active,ff520c6a-da6f-42d9-a5ff-912c5b261639,cole-lane-1347,active,endpoint,,True,wireless,cole-lane-1347-ac,d25e2455-db83-4e2a-ae99-e454bc161f91,ACB-ISP,cole-lane-1347-ac,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00038104,,,30960.0,,,,,,,,,,,,,38104.0,100000000.0,0.0003096,True,True,active,ff520c6a-da6f-42d9-a5ff-912c5b261639,cole-lane-1347,active,endpoint,,,,,,
1367,False,13078.0,,60101088-5b6c-4aa3-81bb-704030048761,manual,,,,active,ethernet,,True,wired,sw2-dj2,94940c83-5fed-41c9-9cdb-349a161ecc21,EP-S16,sw2-dj2,switch,eswitch,,,,active,DonJoseCerroChato,DonJoseCerroChato (port3),port3,port,,100000000.0,0.61766712,,,4861976.0,,,,,,,,,,,,,61766712.0,100000000.0,0.04861976,True,True,active,4521ece7-ebb9-44f1-85d3-7bd1d2a1fd3a,DonJose,active,site,classic,True,wireless,DonJoseCerroChatoAF5x,af3a4763-d75e-4d75-94e6-e9dbab9c313b,AF5X,DonJoseCerroChatoAF5x,ap,airFiber,0.0,Combined,30.0,active,Data,Data (wlan),wlan,wlan,,,,,,4212096.0,,,-54.0,-54.0,-54.0,-52.0,-52.0,-52.0,,,,,67103864.0,,,True,True,active,4521ece7-ebb9-44f1-85d3-7bd1d2a1fd3a,DonJose,active,site,,,,,,
1368,False,,,46b941a9-53cd-3b13-a748-12a49cdda95c,unms,,,,active,ethernet,AC,True,wireless,caballos-spur-934,afbf5a90-0451-4f6b-939d-f4bdfea13718,PBE-5AC-400,caballos-spur-934,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00018472,0.975,This link is great.,21216.0,0.928,1.0,-56.0,-61.0,-55.0,-59.0,-61.0,-64.0,,,,,18472.0,100000000.0,0.00021216,True,True,active,202a5a2a-6497-4048-a1c4-edd8ad0e3754,caballos-spur-934,active,endpoint,,True,wireless,caballos-spur-934,4b963f31-f5c6-4eb4-b9fa-d4936e410a13,ACB-ISP,caballos-spur-934,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00039872,,,42328.0,,,,,,,,,,,,,39872.0,100000000.0,0.00042328,True,True,active,202a5a2a-6497-4048-a1c4-edd8ad0e3754,caballos-spur-934,active,endpoint,,,,,,
1369,False,5100.0,,d550bc42-2ec8-4887-91e8-804549ee3508,manual,,,,active,ethernet,,True,,vlan 300 sw1-vail2,e6d488bc-9a19-42d8-a667-2baa1917696c,UNKNOWN,vlan 300 sw1-vail2,switch,blackBox,,,,active,port6,port6,eth6,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,VailNorth5,a4490a4b-0b7b-4b21-9ce9-655ada7aa79e,R5AC-PRISM,VailNorth5,ap,airMax,,,,active,,eth0,eth0,eth,1.0,1000000000.0,0.00105324,0.906838,This link is great.,17555176.0,0.823833,1.0,,,,,,,,,,,1053240.0,1000000000.0,0.017555176,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,,,,,,
1370,False,,,f60ecdce-24d9-3be7-84f8-4ef15760fdd5,unms,,,,disconnected,ethernet,AC,True,wireless,sibley-road-1309,7fec4753-c35d-45c0-9876-aafc68622bc9,PBE-5AC-620,sibley-road-1309,station,airMax,,,,disconnected,,eth0,eth0,eth,1.0,1000000000.0,2.4032e-05,0.914,This link is great.,15984.0,0.745,1.0,-63.0,-67.0,-62.0,-62.0,-63.0,-67.0,,,,,24032.0,1000000000.0,1.5984e-05,True,True,active,d3919dfb-22ee-455a-aff4-d7e60eea2ab0,sibley-road-1309,disconnected,endpoint,,True,wireless,sibley-road-1309-ac,31609a1b-7b07-4f85-ba23-111fde5ad611,ACB-ISP,sibley-road-1309-ac,ap,airCube,,,,disconnected,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00022872,,,7728.0,,,,,,,,,,,,,22872.0,100000000.0,7.728e-05,True,True,active,d3919dfb-22ee-455a-aff4-d7e60eea2ab0,sibley-road-1309,disconnected,endpoint,,,,,,
1371,False,1350.0,,57c669ce-4d9f-4011-9233-c7272741a823,manual,,,,active,ethernet,,True,,MillerBarn sw0,24465311-6df7-4002-882a-303f649de17f,UNKNOWN,MillerBarn sw0,switch,blackBox,,,,active,port2,port2,eth2,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,108e9ec0-4eba-4f98-97fc-72cde52cc51f,MillerBarn,active,site,AC,True,wireless,LamyVillage5,f46e977c-eaa0-4ad4-a492-25e213f2677f,RP-5AC-Gen2,LamyVillage5,ap,airMax,,,,active,,eth0,eth0,eth,1.0,1000000000.0,0.001160512,0.877556,This link is fine.,14365320.0,0.635444,1.0,,,-50.0,-48.0,,,,,,,1160512.0,1000000000.0,0.01436532,True,True,active,108e9ec0-4eba-4f98-97fc-72cde52cc51f,MillerBarn,active,site,,,,,,
1372,False,,,635c74c1-269e-4fde-b35e-598104819182,manual,,,,disconnected,ethernet,AC,True,wireless,via-ladera-1030,e6e8a339-a9fb-4f40-a424-82737e79d4c8,Loco5AC,via-ladera-1030,station,airMax,,,,disconnected,,eth0,eth0,eth,1.0,1000000000.0,1.384e-06,0.911,This link is great.,0.0,0.737,1.0,-57.0,-69.0,-57.0,-55.0,-55.0,-66.0,,,,,1384.0,1000000000.0,0.0,True,True,active,225c74e7-6083-4d57-985b-03e99c721f8b,via-ladera-1030,active,endpoint,,True,wireless,via-ladera-1030ac,10ad269b-6d45-443d-847c-1940321e21eb,ACB-ISP,via-ladera-1030ac,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.000246,,,4744.0,,,,,,,,,,,,,24600.0,100000000.0,4.744e-05,True,True,active,225c74e7-6083-4d57-985b-03e99c721f8b,via-ladera-1030,active,endpoint,,,,,,
1373,False,,,444e5b2e-3268-4948-a1d2-3454dcb4a394,manual,,,,active,ethernet,AC,True,wireless,ojo-de-vaca-road-1302,45626bc4-2e5d-4412-b959-c739d15267b8,PBE-5AC-620,ojo-de-vaca-road-1302,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00014512,0.991,This link is great.,15392.0,0.976,1.0,-57.0,-64.0,-56.0,-57.0,-58.0,-64.0,,,,,14512.0,100000000.0,0.00015392,True,True,active,d78192c5-0ecf-40ae-96ec-40a24beccbfb,ojo-de-vaca-road-1302,active,endpoint,,True,wireless,ojo-de-vaca-road-1302-router,6dc42e95-9e74-4fc0-8a76-eb484cd81f29,ACB-ISP,ojo-de-vaca-road-1302-router,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00045656,,,35704.0,,,,,,,,,,,,,45656.0,100000000.0,0.00035704,True,True,active,d78192c5-0ecf-40ae-96ec-40a24beccbfb,ojo-de-vaca-road-1302,active,endpoint,,,,,,
1374,False,,,1f0d7325-4a08-3c24-9462-c4aa2ba07fa5,unms,,,,active,ethernet,AC,True,wireless,la-paz-loop-1352,b5891dcc-9f2a-40db-a086-d89c94385db4,LBE-5AC-Gen2,la-paz-loop-1352,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,5.752e-05,0.938,This link is great.,25496.0,0.818,1.0,-59.0,-67.0,-58.0,-64.0,-72.0,-65.0,,,,,5752.0,100000000.0,0.00025496,True,True,active,6d3c8e1b-52a1-4b15-a89e-b6336f1d3ad4,la-paz-loop-1352,active,endpoint,,True,wireless,la-paz-loop-1352-ac,710daf79-ce9d-4083-8ecb-907f059caf49,ACB-ISP,la-paz-loop-1352-ac,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00036016,,,7904.0,,,,,,,,,,,,,36016.0,100000000.0,7.904e-05,True,True,active,6d3c8e1b-52a1-4b15-a89e-b6336f1d3ad4,la-paz-loop-1352,active,endpoint,,,,,,
1375,False,,,58ff95cb-8168-3527-95c7-6e53b889467c,unms,,,,disconnected,ethernet,AC,True,wireless,overlook-8,68fe1af4-5773-43ad-bfba-6a33c903d0c0,PBE-5AC-620,overlook-8,station,airMax,,,,disconnected,,eth0,eth0,eth,1.0,100000000.0,0.00024064,0.731,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",17824.0,0.195,1.0,-82.0,-89.0,-81.0,-81.0,-85.0,-84.0,,,,,24064.0,100000000.0,0.00017824,True,True,active,07ed70e3-c2fc-47a8-b183-d4cdcb93f6a4,overlook-8,disconnected,endpoint,,True,wireless,overlook-8-ac,25d24def-4f93-4cbb-81f3-d241d218e47e,ACB-ISP,overlook-8-ac,ap,airCube,,,,disconnected,WAN,WAN (eth0),eth0,eth,,100000000.0,3.792e-05,,,12768.0,,,,,,,,,,,,,3792.0,100000000.0,0.00012768,True,True,active,07ed70e3-c2fc-47a8-b183-d4cdcb93f6a4,overlook-8,disconnected,endpoint,,,,,,
1376,False,6750.0,,2ddfed8c-8445-4d91-8d5f-39e336eebdd0,manual,,,,active,ethernet,,True,,RDROK PC-0     ,781954c7-f938-422d-9547-28e3e64f7747,UNKNOWN,RDROK PC-0     ,other,blackBox,,,,active,eth1,eth1,eth0,eth,,,,,,,,,,,,,,,,,,,,,,True,True,active,7396d7b8-63cf-488a-bfd2-c6eb07c024c2,Redrock,active,site,AC,True,wireless,Redrock5,11dda061-ef63-4b55-95c4-30f560239248,R5AC-PRISM,Redrock5,ap,airMax,,,,active,,eth0,eth0,eth,1.0,1000000000.0,0.000545312,0.92181,This link is great.,4239256.0,0.804,1.0,,,,,,,,,,,545312.0,1000000000.0,0.004239256,True,True,active,7396d7b8-63cf-488a-bfd2-c6eb07c024c2,Redrock,active,site,,,,,,
1377,False,,,8a17283c-7a78-30f3-a5f9-6eb81e6f4ba9,unms,,,,active,ethernet,AC,True,wireless,UPR1402PTP-secondary,b1f89e95-4738-4117-9913-15a8b2d89239,NBE-5AC-16,UPR1402PTP-secondary,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,2.368e-05,0.84,This link is fine.,17128.0,0.891,1.0,-47.0,-43.0,-42.0,-42.0,-47.0,-43.0,,,,,2368.0,100000000.0,0.00017128,True,True,active,ddc82346-0761-4698-a50e-a3b1e1b6778d,upper-pond-road-1402,active,endpoint,,True,wireless,upper-pond-road-1402-ac,465870da-ba17-4fa2-9749-35b3d62b5856,ACB-ISP,upper-pond-road-1402-ac,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,4.128e-05,,,1376.0,,,,,,,,,,,,,4128.0,100000000.0,1.376e-05,True,True,active,ddc82346-0761-4698-a50e-a3b1e1b6778d,upper-pond-road-1402,active,endpoint,,,,,,
1378,False,,,765e63df-b00a-36ab-8458-dab307b82bbf,unms,,,,active,ethernet,AC,True,wireless,rainbows-end-5,a8363aef-dee8-46fd-9ab6-db71b400de4b,NBE-5AC-16,rainbows-end-5,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.09664064,0.996,This link is great.,259328.0,0.992,1.0,-60.0,-63.0,-58.0,-57.0,-60.0,-61.0,,,,,9664064.0,100000000.0,0.00259328,True,True,active,a669d69b-04d3-456b-b072-d924386f1e5d,rainbows-end-5,active,endpoint,,True,wireless,rainbows-end-5,a3718149-00b2-4316-8718-ff669116a6c5,ACB-ISP,rainbows-end-5,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00275656,,,8779096.0,,,,,,,,,,,,,275656.0,100000000.0,0.08779096,True,True,active,a669d69b-04d3-456b-b072-d924386f1e5d,rainbows-end-5,active,endpoint,,,,,,
1379,False,,,0eabb378-a735-39bb-b604-2df98178c354,unms,,,,active,ethernet,AC,True,wireless,rogersville-5,e7939ce4-cc15-4bf7-ac36-b9673e827ec4,PBE-5AC-Gen2,rogersville-5,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.0130548,0.974,This link is great.,1273144.0,0.924,1.0,-56.0,-52.0,-51.0,-58.0,-61.0,-61.0,,,,,1305480.0,100000000.0,0.01273144,True,True,active,360a8f4d-a976-464e-819e-4d0aacccfb58,rogersville-5,active,endpoint,,True,wireless,rogersville-5,21438a23-9559-4d85-8b24-f339549b5337,ACB-ISP,rogersville-5,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.01268616,,,2604616.0,,,,,,,,,,,,,1268616.0,100000000.0,0.02604616,True,True,active,360a8f4d-a976-464e-819e-4d0aacccfb58,rogersville-5,active,endpoint,,,,,,
1380,False,,,611e165b-ce94-3232-9cdc-183dde30924f,unms,,,,disconnected,ethernet,AC,True,wireless,encantado-road-1409,2c0d4ad1-739b-4876-8627-564b6a4b7f03,PBE-5AC-620,encantado-road-1409,station,airMax,,,,disconnected,,eth0,eth0,eth,1.0,100000000.0,0.00024168,0.999,This link is great.,22704.0,1.0,1.0,-52.0,-51.0,-48.0,-51.0,-54.0,-55.0,,,,,24168.0,100000000.0,0.00022704,True,True,active,ee9cab3d-a18e-4615-a89b-445cc5a66779,encantado-road-1409,disconnected,endpoint,,True,wireless,encantado-road-1409-ac,b3edf575-9a42-4682-903a-40588d3411c4,ACB-ISP,encantado-road-1409-ac,ap,airCube,,,,disconnected,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00029288,,,27696.0,,,,,,,,,,,,,29288.0,100000000.0,0.00027696,True,True,active,ee9cab3d-a18e-4615-a89b-445cc5a66779,encantado-road-1409,disconnected,endpoint,,,,,,
1381,False,,,8a7cabd9-1a87-3d53-8ad9-e843ed65b015,unms,,,,active,ethernet,AC,True,wireless,spur-ranch-road-2,baf875f3-c5bc-47a1-9f26-0df295369f00,PBE-5AC-Gen2,spur-ranch-road-2,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.0267616,0.819,This link is fine.,93696.0,0.459,1.0,-72.0,-76.0,-71.0,-73.0,-75.0,-78.0,,,,,2676160.0,100000000.0,0.00093696,True,True,active,bf0d1cd9-e865-4475-a080-eaeea8c70a57,spur-ranch-road-2,active,endpoint,,True,wireless,spur-ranch-road-2,ed225349-eb72-4ab5-83e4-a2c4b618b7f7,ACB-ISP,spur-ranch-road-2,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00027376,,,282760.0,,,,,,,,,,,,,27376.0,100000000.0,0.0028276,True,True,active,bf0d1cd9-e865-4475-a080-eaeea8c70a57,spur-ranch-road-2,active,endpoint,,,,,,
1382,False,,,c893f99e-b013-373a-8fb4-7b5d38483883,unms,,,,active,ethernet,AC,True,wireless,alterita-2,08086511-0500-4201-8f9c-45c6de662557,PBE-5AC-300,alterita-2,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00078584,0.987,This link is great.,24776.0,0.965,1.0,-62.0,-60.0,-58.0,-56.0,-61.0,-58.0,,,,,78584.0,100000000.0,0.00024776,True,True,active,2ef7a492-5d22-4a93-9f37-46c6ab6de6ab,alterita-2,active,endpoint,,True,wireless,alterita-2,0f249af8-9ba6-4621-b73f-a09097dbca71,ACB-ISP,alterita-2,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00025768,,,110520.0,,,,,,,,,,,,,25768.0,100000000.0,0.0011052,True,True,active,2ef7a492-5d22-4a93-9f37-46c6ab6de6ab,alterita-2,active,endpoint,,,,,,
1383,False,,,94281b6c-16d5-3d12-bb3d-872ab163067a,unms,,,,active,ethernet,AC,True,wireless,waldo-street-2,f3983766-0c01-4490-947f-fc0e3f340327,NBE-5AC-19,waldo-street-2,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00033792,0.745,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",16584.0,0.236,1.0,-74.0,-74.0,-71.0,-74.0,-82.0,-75.0,,,,,33792.0,100000000.0,0.00016584,True,True,active,7a9c2a99-e7b2-44bd-8631-63fc6fa9c564,waldo-street-2,active,endpoint,,True,wireless,waldo-street-2,01147338-11d1-4bd1-b972-fca2ccdf4ff4,ACB-ISP,waldo-street-2,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00022376,,,36024.0,,,,,,,,,,,,,22376.0,100000000.0,0.00036024,True,True,active,7a9c2a99-e7b2-44bd-8631-63fc6fa9c564,waldo-street-2,active,endpoint,,,,,,
1384,False,,,66690c30-18e5-302c-bf2c-a9878b127d5c,unms,,,,active,ethernet,AC,True,wireless,los-hornos-6,d6d8438d-aa5c-455d-ad47-2ee6d94185b6,PBE-5AC-500,los-hornos-6,station,airMax,,,,active,,eth0,eth0,eth,1.0,100000000.0,0.00011688,0.999,This link is great.,23824.0,1.0,1.0,-47.0,-46.0,-43.0,-49.0,-53.0,-52.0,,,,,11688.0,100000000.0,0.00023824,True,True,active,420ce1c4-0f8b-4424-972c-1cbc69ed01fa,los-hornos-6,active,endpoint,,True,wireless,los-hornos-6-ac,3657953c-301f-473c-8726-934861938809,ACB-ISP,los-hornos-6-ac,ap,airCube,,,,active,WAN,WAN (eth0),eth0,eth,,100000000.0,0.00026432,,,5240.0,,,,,,,,,,,,,26432.0,100000000.0,5.24e-05,True,True,active,420ce1c4-0f8b-4424-972c-1cbc69ed01fa,los-hornos-6,active,endpoint,,,,,,
